row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-172,train,1,"Ladkon ka dil girls hostel hota hai 😒 aao tum bhi, aao tum bhi",लडको का दिल गर्ल्स हॉस्टल होता है 🙄 तुम भी आओ तुम भी आओ,0.005,0.949,-0.9441,1
train-167,train,0,Lal rang khataray ka chinarak hai. Janata sochke in doglo ko pahchane. Sirf BJP ko hi vote kare.,लाल रंग खतरे का सूचक है । जनता सावधानी से इन  दोगलों को पहचाने। सिर्फ BJP को ही वोट करें।,0.9819,0.9636,0.0183,2
train-174,train,0,"Tu bur rade dekhay, kam wali besharam beshwa ho",बुर दिखा दे रडी तुम हो काम वाली बेशर्म बेशवा,0.9991,0.9989,0.0002,1
train-175,train,1,"Allah se ye dua bhi kar lo ki ab fatwa jarur kar le ye Islam premi maulana,","अल्लाह से ये दुआ भी कर लो कि अब फतवा जारी करना भी करें ये इस्लाम प्रेमी मौलाना,",0.9051,0.995,-0.0899,1
train-177,train,1,"Doodh ka doodh, paani ka paani 😄😄",दूध का दूध पानी का पानी 😄😄,0.0207,0.5866,-0.5659,1
train-179,train,1,"Dostiy mein dost dost ka khuda hota hai, mohsoos tab hota hai jab ek dost dusre se juda hota hai 😢 😢 😢",दोस्ती मे दोस्त दोस्त का खुदा होता है महसूस तब होता है जब एक दोस्त दूसरे से जुदा होता है 😢 😢 😢,0.0048,0.0046,0.0002,1
train-168,train,0,Bhaav to petrol ke bade hai 🙄🙄🙄🙄 tumhare bhi bhaav kuch kam nahi hai 🤔🤔🤔 sun rhe ho 🗣️👂 phalane tum hi ko bol rahi hoon 👊🏻👈,भाव तो पेट्रोल के बड़े हैं 🙄🙄🙄🙄 तुम्हारे भी भाव कुछ कम नहीं हैं 🤔🤔🤔 सुन रहे हो 🗣️👂 फलाने तुम ही को बोल रही हूँ 👊🏻👈,0.9502,0.9377,0.0125,2
train-178,train,1,"Ha aa jayegi n, beimaani karke EVM me gaddarbadi karke",Ha aa jayegi n बेईमानी करके ईवीएम में गड़बडी करके,0.0192,0.0358,-0.0165,1
train-180,train,1,"Safalta kadam chumti re, khushi aaspaas ghoomti re, yash itna phale ki kashturi sharmaya jaaye, laxmi ki krupa itna ho ki balaaji bhi dekte re jaaye. Shubh diwali Jay mata di","सफलता कदम चूमती रहे, खुशी आसपास घूमती रहे, यश इतना फैले कि कस्तूरी शरमा जाये, लक्ष्मी की कृपा इतनी हो कि बालाजी भी देखते रह जायें शुभ दिवाली Jay mata di",0.0044,0.3371,-0.3327,1
train-181,train,0,Land hai logi ka,लैंड है लोगी का,0.9935,0.9858,0.0077,1
train-182,train,0,"Pagal aurat, dinki video bana liya karo. Waise bhi teri sakal achhi nahi hai.",पागल औरत डंकी वीडियो बना लिया कर वैसे भी तेरी सकल अची नही है🤭,0.9977,0.9701,0.0277,3
train-183,train,0,Hay re bappa kaisa jamana a gaya hai 🤦‍♀️🤦‍♀️🤦‍♀️,हाय रे बप्पा कैसा जमाना आ गया है 🤦‍♀️🤦‍♀️🤦‍♀️,0.0323,0.92,-0.8877,1
train-184,train,1,Bahut hi awesome hai ♥️♥️❤️🧡💛,बहुत ही अच्छा है ♥️♥️❤️🧡💛,0.0046,0.0047,-0.0001,1
train-185,train,1,"Meri jaan se bhi pyari meri ladli begum sanam Singh ji me he meri Allah 🕌👈 meri Ishwar🛕👈 basa he ❤️👩‍❤️‍👨 ❤️💋 Meri iman aur meri wafa ka naam he Shivam ki sabse acchi pyari cute sweet hot khubsurat bahadur begum 👩‍🚀*'""'Sanam'""'*👩‍🚀 Singh 👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋>>♣️L💕o💕v💕e ♣️ .¸.•*´¨) ✿♣️ L💕o💕v💕e♣️¸.•¸.•` ✿L💕o💕v💕e ✿★.¸¸¸. •´ ♣️ °´★。♣️  　　　　`★.¸¸¸. •°´★ ♣️","❤️👩‍❤️‍👨 मेरी जान से भी प्यारी मेरी लाडली बेगम सनम सिंह जी में ही मेरा अल्लाह 🕌👈 मेरा ईश्वर🛕👈 बस्ता है ❤️👩‍❤️‍👨  ❤️💋 मेरा ईमान और मेरी वफ़ा का नाम है शिवम की सबसे अच्छी प्यारी क्यूट स्वीट हॉट खूबसूरत बहादुर बेगम 👩‍🚀*'""'Sanam'""'*👩‍🚀 सिंह 👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋👩‍🚀💋>>♣️L💕o💕v💕e ♣️ .¸.•*´¨) ✿♣️ L💕o💕v💕e♣️¸.•¸.•` ✿L💕o💕v💕e ✿★.¸¸¸. •´ ♣️ °´★。♣️  　　　　`★.¸¸¸. •°´★ ♣️⛾♣️⛾♣️⛾♣️ L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸 .   🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹   🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e    🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸 L💕o💕v💕e   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸   🌹🌹🌹🌹🌹🌹   🌸🌸   🌹  🌸🌸 🌸🌸🌸     🌸🌸🌸 🌸🌸💗🌸💗🌸🌸 🌸💗🌸💗🌸💗🌸       🌸💗🌸🌸💗🌸      🌸💗🌸💗🌸           🌸💗🌸              🌸🌸                🌸",0.0064,0.0162,-0.0098,2
train-187,train,0,Bhosdi ke silita kyun hai,भोसडी के सिलता क्यों है,0.9992,0.999,0.0003,1
train-188,train,0,"Tumne saaloon hindu aur hindutv ke naam par kalank lagaya hai, Bhagwan ke roop me inkar karke aisi harakat kar raha hai, tumhe shame hona chahiye, doob maro",तुम सालों हिंदू और हिंदुत्व के नाम पर कलंक हो भगवान का रूप धारण करके इस तरीके की हरकत कर रहे हो शर्म आनी चाहिए तुमको डूब मरो,0.9983,0.9922,0.0061,1
train-189,train,1,Lakh samajhane par bhi jab ghar ke log ek murkh sadasy ko dhar ke mukhiya bana de to jameen aur jamai dono ki nilami tyu hai.,लाख समझाने पर भी जब घर के लोग एक मुर्ख सदस्य को धर का मुखिया बना दे तो जमीन और जमीर दोनो की निलामी तय है।,0.0172,0.5701,-0.5529,1
train-190,train,1,Jay Ma ki kalii 🌹🌷🌺🌻🌼👏👏👏,जय माँ काली🌹🌷🌺🌻🌼👏👏👏,0.0044,0.0044,-0.0,1
train-191,train,1,"Agar aapke pass time hai to hum aapse 5 minute call pe baat karna chahte hain, plz reply me","अगर आपकी ईजाजत हो तो हम आपसे पाच मिनट काॅल पर बात करना चाहते है , प्लिज रिप्लाय मी",0.0046,0.953,-0.9484,1
train-192,train,0,"Har gadi ko badalte hue dekha hai jab jab Ma Bharati ke laal khade hote hain chunav chhinne mein aur China apni gaddari ko bakhubi nibhane laga hai, apsi vivad bol ke saath Hindu China bye bye, sale gaddar ke bhai China Pakistan",हर घड़ी को बदलते हुए देखा है जब जब मां भारती के लाल खड़े होते हैं चुनाव चिन्ह में और चीन अपनी गद्दारी को बखूबी निभाने लगता है आपसी विवाद बोल के साथ हिंदू चीनी बाय बाय साले गद्दार के भाई चीन पाकिस्तान,0.9956,0.9963,-0.0007,1
train-193,train,0,"Thokkar khaate hain aur muskurate hain, is dil ko sabr karna sikhaate hain. Ham dar se bhi lekar logon ko yaad karte hain aur log dar deke bhi logon ko bhool jate hain.",ठोकर खाते हैं और मुस्कुराते हैं इस दिल को सब्र करना सिखाते हैं    हम दर्द लेकर भी लोगों को याद करते हैं और लोग दर्द देकर भी लोगों को भूल जाते हैं,0.9443,0.9921,-0.0478,1
train-194,train,0,"Isi tara se ko pradhan minister Modi ko bhi mare to bhot achha hota, Modi ka hoss thikane ho jata",इसी तरह से को प्रधान मत्री मोदी को भी मारे तो बहोत अच्छा होता मोदी का होस ठिकाने हो जाता,0.9979,0.9829,0.015,1
train-195,train,0,"Jise tujhe paida kiya uski shamman karo, tere bhai, tere baap ke pas ye video jaye to kaisa lagega, tera pati teri video dekhega to kaisa lagega, teri behen, teri ma, tera baap teri video dekhega to kaisa lagega, neech aurat",जिसने तुझे पैदा किया उसकी शर्म कर तेरे भाई तेरे बाप के पास यह वीडियो जाएगी तो कैसा लगेगा तेरा पति तेरे वीडियो देखेगा तो कैसा लगेगा तेरी बहन तेरी मां तेरा बाप तेरी वीडियो देखेगा तो कैसा लगेगा नीच औरत,0.9993,0.9978,0.0014,1
train-197,train,1,"Fishing - Machli paani mei kabhi na dubti, voter mei include hoti hai",🎣 मछली पानी में कभी नहीं डूबती है  वोटर में शामिल होती है,0.0233,0.0266,-0.0033,1
train-199,train,1,Shivani Kumari tum kahan se ho,शिवानी कुमारी तुम कहां से हो,0.0047,0.0053,-0.0006,1
train-196,train,0,"To sun meri mard ko, Raavan ne Vibhishan ko lat maarkar bahar bhagayi thi",तो सुन म****** रावण ने विभीषण को लात मारकर बाहर भगा दिया था,0.999,0.9284,0.0706,1
train-200,train,0,"Ye bahut bechain hai, ise chain se nikal ke dena hi padega",बहुत बेचैन  है ये इसे चैन मे से निकाल कर देना ही पड़ेगा,0.9819,0.9582,0.0236,1
train-201,train,1,"Hare Hare Mahadev, bom-bom bol raha hai Jay Bholenath",हर हर महादेव बम-बम बोले जय भोलेनाथ,0.0045,0.0053,-0.0009,1
train-202,train,1,"Char din ki chandani phir andheri raat, apne man ki man hi jaane dil me kya hai batein",चार दिन की चांदनी फिर अंधेरी रात  अपने मन की मन ही  जाने दिल मे क्या है बात,0.0052,0.9726,-0.9674,1
train-203,train,1,Call karo toh sahi,कॉल करो तो सही,0.0059,0.997,-0.9911,1
train-204,train,1,Aapne itna accha dance kahan seekha,आप ने  इतना अच्छा डांस कहा सिखा,0.0058,0.021,-0.0152,1
train-205,train,1,Aap toh ekdam chand jaisi khubsurat lag rahi ho yaar,आप तो एकदम से चांद जैसी खुबसूरत लग रही हो यार,0.0044,0.0154,-0.0109,1
train-208,train,0,Dil me choda karo,दिण मे चोदा करो,0.9992,0.9992,-0.0,1
train-206,train,0,"8 saal se finance minister aur govt apni budget apne liye banati hai, janta to bhukhi, nangi, basi roti kha ke hi jindgi chalati hai!",8 सालो से वित्त मंत्री और सरकार देश का बजट खुद के लिए बना रही है जनता का क्या भुखी नंगी बासी रोटी खा कर जी ही रही है !,0.998,0.9831,0.0149,1
train-207,train,0,Apni behniya se ja kar puch to re madarchod suhaagrat ka date kab aayega randi ki aulaad,अपने बहनिया से जाकर पूछो रे माधर्चोद सुहागरात का डेट कब आएगा रंडी की औलाद,0.9993,0.9993,0.0,1
train-211,train,0,Bhenchod teri maa se jyada or kya-kya rupaye gand me daal dunga phir tod dunga teri,Bhenchod तेरी मां से ज्यादा और क्या-क्या रुपैया गांड में डाल दूंगा फाड़ दूंगा तेर,0.9993,0.9993,0.0,1
train-212,train,1,"Khula bohot bada hai, chand sabka waqt ata hai. Khuda par bharosa rakho, kabhi hamari bhi bari aayegi",खुला बहुत बड़ा है चांद सबका वक्त आता है खुदा पर भरोसा रखो कभी हमारी भी बारी आएगी,0.0059,0.0209,-0.015,1
train-213,train,1,Kisne khareeda ve teri ammi ne ki tera abba ne,किसने खरीदा वे तेरी अम्मी ने कि तेरे अब्बा ने,0.0356,0.9458,-0.9102,1
train-214,train,1,Modi ji ekle hi bole the aur aaj unke 7 crore log bolte hain,मोदी जी अकेले ही बोले थे और आज उनके सात करोडों बोल रहे है,0.0293,0.0353,-0.006,1
train-209,train,0,"Pratijal chhoki fakepna dakhaw mag, kas paani nekate, aaju kuni tuja paani koni nahi kadhlay watte",प्राजाली च फोकपन दाखव मग कस पाणी नीगतय आजु कुनी तुज पानी कोनी नाही काडलय वाटत,0.9956,0.9894,0.0062,2
train-210,train,1,"Janshankhriyon.. tum swadeshi ban jao! Tum HMT ki gadi pehno, jabki Modi 2 lakh ki movado pehnta hai! Tum fast-track ke chashme pehno, woh bulgari pehnta hai! Tum bajaj ka scooter chalao, woh 13 crore ki car mein ghumta hai! Baki dil pe na lena... aur dimaag 2/- mein girvi rakkar gujarana karte ho 😜","झंडभक्तो.. तुम स्वदेशी बनो.! तुम HMT की घड़ी पहनो, हालांकि मोदी 2 लाख की मोवाडो पहनता है.! तुम फास्ट-ट्रैक के चश्मे पहनो, वो बुल्गरी पहनता है.! तुम बजाज का स्कूटर चलाओ, वे 13 करोड़ की कार में घूमता है.!  बाकी दिल पे मत लेना..  और  दिमाग 2/- में  ,गिरवी रखकर गुजारा कर रहे हो , 😜",0.03,0.9704,-0.9404,1
train-217,train,0,Abe kutte politics chhod diya karo,अबे कुत्ते राजनीति छोड़ दे,0.9881,0.9986,-0.0105,1
train-215,train,1,"Tu bhi to apna mana kar raha hai, tu ne kya kiya? Dhokha mila mereko. Suno, respect dena seekh lo unki, kisi ki jo tera liye ata hai. Warna dunia soch rahi hai, pehle aisa nahi tha ab kyun hai aisa? Par main laut kar do guna raftaar se aayunga. Aur chhodo, janab kon kitna sahi hai, mereko mat batana. Suno, aankh band karke sab dekh raha hai, usse koi nahi bacha hai. Aur satya ka kathan satya ho gaya hai, bahut samay bitana pada hai sahi banne ke liye.","तुझे भी तो अपना माना तूने क्या किया धोखा मिला मुझे   सुनो कदर करना सीखो उनकी किसी की  जो तेरे लिए अता है वरना दुनिया सोचती है ये पहले ऐसा न था अब क्यों है ऐसा पर  लौट कर मै दो गुना रफ्तार से आऊंगा  और छोड़ो जनाब कोन कितना सही है  मुझे मत बताओ  सुनो आंख बंद करके सब देख रहा है , उससे कोई नही बचा है  और सत्य का कथन सत्य हुआ है बहुत समय बिताना पड़ ता है सही बनने के लिए",0.007,0.0331,-0.026,1
train-220,train,0,"Teri ch*** ki garmi mangu ya gaddha hi utha sake, manusay ki bas ki baat nahi.",तेरी चू*** की गर्मी घोरा या गदहा ही उतार सकती हैं मनुसय की बस की बात नहीं ।।,0.9989,0.9838,0.0152,1
train-218,train,0,"Tu bohot beurri tarah se haarayega aur marega bhi, intezar karo",तु बहोत बुरी तरहसे हारेगा भी और मरेगा भी इंतजार करों,0.972,0.9875,-0.0155,2
train-219,train,0,Chai wala to chor hai leke bhag gaya hoga🤷,चाय वाला तो चोर है ले कर भाग गया होगा🤷,0.9846,0.9396,0.0449,2
train-221,train,0,Budhape me haddi bhi nahi judti,बुढापे में हड्डी भी नहीं जुड़ती,0.1294,0.9021,-0.7727,1
train-223,train,0,Aapki chu...t jaise,आपकी चू.......त के जेस,0.999,0.9987,0.0003,1
train-222,train,0,"Sudh ja na, isko bhi nikal do tab video pe jyada likes aayenge",सुधर जा नई तो ये भी निकाल दे फिर वीडियो पे ज्यादा लाइक आएंगे,0.9986,0.9898,0.0088,1
train-225,train,1,Kya baat hai,किया बात है,0.0055,0.0054,0.0002,1
train-224,train,1,"Chup chap bhulne ka sawal hi paada nahi hota, maine nahi mera dil ne tumhe chuna hai!"" Good night bhaiya, tera saath to lucky hai na 😍💖💖💖💖💖",""" 💚 भुलने 💔 का तो 💜 सवाल 💕 ही पैदा 🌼 नहीं होता, 💞 मैंने नहीं मेरे 💟 दिल ने 👆चुना 💓 है तुम्हे !! ""Good night💖💖💖💖💖💖  तेरे संग यारा - lucky",0.0044,0.0045,-0.0001,1
train-226,train,1,"Kitna pyara mahboob hai meri jo paas bulata hai, lekin main ja nahi sakta aur ground mein chakkar lagane ke siva aur kuch nahi kar sakta. Ab ki bharti mein bat dunga aur tumhare paas aane ka ticket kat lunga. Jay hind.",कितना प्यारा महबूब है मेरा जो पास बुलाता है लेकिन मैं जा नहीं सकता और ग्राउंड में चक्कर लगाने के सिवा और कुछ इरादा बना नहीं सकता अब की भर्ती में बता दूंगा और तुम्हारे पास आने का टिकट कटा लूंगा जय हिंद,0.0077,0.0121,-0.0044,1
train-227,train,1,"Bas kuch hi din bache hai is saal ke jaane ko, usne ab tak nahi bulaya maine chai pilane ke liye.","बस कुछ ही दिन बचे है इस साल के जाने को,😒 उसने अब तक नहीं बुलाया मुझे चाय पिलाने को।😵🥺",0.0063,0.9968,-0.9905,1
train-229,train,0,Fasi hone wali hai kutte ke bij ka,फासी होनी चाहिए कुत्ते के बीज को,0.9981,0.9972,0.0009,1
train-228,train,0,"Koi iski raat bhar ki rate batao, sally ko bohot garmi hai",कोई इस का रात भर की रेट बताओ साली को बोहोत गर्मी है,0.9946,0.9788,0.0158,1
train-230,train,0,Bhosdi ka bolwa,भोसड़ी का बलवा,0.9993,0.9991,0.0002,1
train-233,train,1,Sexy dik rahi ho,सेक्सी दिक रही हो,0.0466,0.0334,0.0132,1
train-231,train,0,"Akhilesh Yadav madarchod, Madarchod hai wahi Yadav madarchod",अखिलेश यादव माधरचोद यादव माधरचोद,0.9993,0.9993,-0.0,1
train-234,train,0,Randi ki real identity aayi,Randi की असली पहचान,0.9976,0.9905,0.0071,1
train-232,train,1,Super bethiyan gana bhai 👍👍🌹🌹🌹🌹🌹 superhit 💠💠💠 lajawab 💟💟🌴🌴💟💟🌴🌴💟💟🌴🌴💟💟🌸🌸💜💜🌸🌸💜💜🌸🌸💜💜,सुपर बेहतरीन गीत भाई 👍👍🌹🌹🌹🌹🌹 सुपरहिट 💠💠💠 लाजवाब 💟💟🌴🌴💟💟🌴🌴💟💟🌴🌴💟💟🌸🌸💜💜🌸🌸💜💜🌸🌸💜💜,0.0043,0.0043,-0.0,1
train-236,train,1,"School abhi band hai, right","स्कूल अभी बंद हैं , राइट",0.0047,0.4968,-0.4921,1
train-238,train,0,10 rupaye ki Pepsi Ayyar bhai sexy 😅😂,10 रुपए की पेप्सी अय्यर भाई सेक्सी 😅😂,0.0279,0.0233,0.0046,1
train-239,train,1,Aapka number chahiye,आपका नंबर चाहिए,0.0053,0.0062,-0.0009,1
train-237,train,0,"Kuch log bol rhe hain ki petrol diesel mahrha hain, be-shak aur mahrna chahiye. Pehle ki shaadiyon me cycle se kaam chal jata tha, ab to sale log motorbike ke bina hi shaadi nahi karte. To bataie kya hoga, oil ke daam nahi badhenge?",कुछ लोग बोल रहे हैं कि पेट्रोल डीजल महंगा हो रहा है बेशक और महंगा होना चाहिए पहले के शादियों में साइकिल से काम चल जाता था अब तो साले लोग बिना मोटरसाइकिल के शादी करेंगे ही नहीं तो बताइए क्या होगा तेल का दाम नहीं बढ़ेगा,0.9967,0.9933,0.0035,1
train-240,train,1,"Miltay rahiyega jultay rahiyega, milte-julte rahiye... aapse hi mazza hai, aapse masti hai 😎🔥",😍🔥मिलते रहिए जुलते रहिए मिलते-जुलते रहिए__________ आपसे ही मौज है आपसे  है मस्ती 🤓😆😜,0.0048,0.9729,-0.9681,1
train-243,train,0,"Ab hamari kya aaye, ab to tum se hi maza le rahi ho na 💔💔👏",अब हमारी कयु आये अब तो तुम स का से मजा ले रही होगी✍💔💔👏,0.0214,0.0094,0.012,1
train-245,train,1,Or hume tum bahut pados ho yar ❤,और हामे तुम बहुत पंसद हो यार ❤,0.0045,0.0061,-0.0016,1
train-246,train,0,Ya ladka ji ki gand chata media walo ko,या लवडा जी ची गांड चाटा मीडिया वयलोनो,0.9993,0.9792,0.02,1
train-241,train,0,"Jiske hindu ka khoon na kholay khoon nahi, vo paani hai jo shri ram ke kaam na aaye vo bekaar jawani hai. Jai shri ram🚩",जिस हिन्दु का खून ना खौला खून नही वो पानी है  जो श्री राम के काम ना आये वो बेकार जवानी है   जय श्री राम🚩,0.9923,0.9647,0.0276,3
train-247,train,1,Good morning jee ☀️☕🌼🌹,🌅 गुड मॉर्निंग जी🌅🌅🌅🌅🌅🌅🌅🌅☕☕☕☕☕☕☕☕☕☕☕☕☕☕🌼🌼🌼🌼🌼🌼🌼🌼🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,0.0043,0.0045,-0.0002,1
train-250,train,0,"Bhabhi ji aai, humko mar dete hai Banaras mein",भाभी जी आई हम को मार देते हैं बनारस,0.994,0.9966,-0.0026,1
train-249,train,1,"Zindagi ki haqeeqat ko humne itna hi pata hai, dar me akela hai aur khushiyon me toh pura zamana hai","जिंदगी की हकीकत को बस हमने इतना ही जाना है, दर्द में अकेले हैं और खुशियों में सारा जमाना है",0.0047,0.997,-0.9923,1
train-251,train,1,Bahut good didi,बहुत  अच्छा  दीदी,0.0052,0.009,-0.0039,1
train-252,train,0,"Kutta ladke ko khaata hai, be*** kutta ladke ko khaata hai",लड़के को खाते हैं कुत्ते क**** लड़के को खाते,0.9989,0.9988,0.0001,1
train-255,train,0,"Salo China wale ne tatti kha li, kya beemari phir a rahi hai",सालो चीन वालो ने टट्टी खा ली क्या बीमारी फिर आ रही,0.9989,0.9803,0.0186,1
train-254,train,1,"Aap abhi bahut chote ho, bacche, mummy papa mana nahi karte aisi video banaane ke liye. Padhai par dhyan do, aapki age nahi hai. Ye galt hai beta, sharam karo please.",अभी बहुत छोटे हो आप बच्चे mummy Papa मना नहीं करते ऐसी वीडियो बनाने के लिए पढ़ाई पर ध्यान दो अभी आपकी age नही है ये गलत है बेटा  शर्म करो please,0.0143,0.9977,-0.9834,1
train-256,train,0,Upat chunge ho... tyachi kon ka ase na to TP sathi video banvto... kashla faltu comment karta... aavdla tar like karo nahi tar sudun dyave...,उपटचोंगे हो... त्याची कोण का असेना तो tp साठी व्हिडिओ बनवतो... कशाला फालतु कमेंट करता... आवडलं तर लाईक करा नाय तर सोडुन द्यावे...,0.9987,0.9975,0.0012,1
train-257,train,1,Aisa tab kiya jata hai jab analysis me distances objects ke compare me kafi bada hota hai. Isliye grahon ko ek karn man kar unke koshikiya gati ko maasa jaa sakta hai.,ऐसा तब किया जाता है जब विश्लेषण में दूरियां वस्तुयों की तुलना में काफी बड़े होते है। इसलिए ग्रहों को एक कण मान कर उनके कक्षीय गति को मापा जा सकता है।,0.0077,0.0099,-0.0022,1
train-259,train,1,"Koi baat nahi, mobile chalana band nahi karenge. Mobile ke bina zindagi kahan hai.","कोई बात नहीं, मोबाइल चलाना नहीं छोडेंगे।  मोबाइल के बिना जिंदगी कहा है।",0.016,0.0298,-0.0137,1
train-258,train,0,Aapke bhai ki rehne wali hai,आपके भाई की रहने वाली है,0.905,0.9855,-0.0805,3
train-260,train,1,"Jo bhonkati hai India me sukoon azaadi nahi hai, aankhen phad ke dekh lo kaun si halat hai wahan ke ab soch lo India jaisi maut ke paon nahi paoge jo khaati ho yahan ki gati ho Pakistan ki 🤔🤔🚩🚩⚔️🔱🚩🚩",जो भोंकती है इंडिया मे सुकून आज़ादी नही है आँखें फाड़ के देख लो क्या हालात है  वहाँ   के अब सोच लो इंडिया जैसी मौज कही नहीं पाओगी जो खाती हो यहाँ की गाती हो पाकिस्तान की 🤔🤔🚩🚩⚔️🔱🚩🚩,0.9954,0.9907,0.0047,1
train-262,train,1,Maine apne ghar se panga kiya aur bharayi mehf-eel me danga mat karo warna chowk pe nanga aur asthiyon ko ganga me baha dunga. Tere sang yara - S.R.,मेरी Ĵααท 👸 से ↣#पंगा ⚔ और भरी ↹ महफील 👨‍👨‍👦‍👦 मे ⇛ #दंगा ❌ मत करना...* *_वरना ↳ #चोराहे🗼 पे ➥नंगा 👨 और ➣ #अस्थियो🔱 को ↪ गंगा Me #बहा 🏊 दूंगा✔  तेरे संग यारा - S.R,0.0045,0.0116,-0.0071,1
train-263,train,0,"Bekuf isse to achha hai, ma-baap ki seva karo, kutte jaisi shakal mat banaye","बेवकूफ इस से तो अच्छा है, मां बाप की सेवा कर कुत्ते जैसी शक्ल मत बना",0.9989,0.9991,-0.0001,1
train-261,train,0,"Teri gand sirf kutte mar sakte hai, insaan nahi mar sakthe randi burchoodi chhinaar, aage ka ched band ho jaye 😡😡😡😡😠😠😠😠😠😠😡😡😠😠😬😬😬😬",तेरी गांड सिर्फ कुत्ते मार सकते हैं इंसान नहीं मार सकते रंडी बुरचोदी छिनार आगे का छेद बंद हो जाए 😡😡😡😡😠😠😠😠😠😠😡😡😠😠😬😬😬😬,0.9993,0.9972,0.0021,1
train-264,train,0,"Itne bade bade me isko bade ne, main bahut mehnat karni padti ho, jahan se jabraast aur gora gora boobs hai",इतने बड़े बड़े इसे बड़ा ने मैं बहुत मेहनत करनी पड़ी होगी खुबसूरत भी जबरदस्त गोरे गोरे बूब्स,0.9992,0.9988,0.0003,1
train-265,train,1,Sabke nazar mein meri image gira kar tu kya prove karna chahta hai,सबके नजर में मुझे गिर कर तु क्या पना चहता है,0.0062,0.0048,0.0014,1
train-267,train,1,Aap apna number de do please,आप अपना नंबर दे दीजिए प्लीज,0.005,0.0053,-0.0003,1
